model_bert,feature,feature_label,metric_label,metric_source_bert,class,layer,bert_mean,ci_low_bert,ci_high_bert,n_tokens_bert,source_csv_bert,model_gpt,metric_source_gpt,gpt_mean,ci_low_gpt,ci_high_gpt,n_tokens_gpt,source_csv_gpt,delta_gpt_minus_bert,abs_delta,ratio_gpt_to_bert
BERT,pos,POS,NLID,gride,AUX,12,17.349403381347656,17.002574920654297,17.792530059814453,11526,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv,GPT,gride,4.527850151062012,4.527850151062012,4.527850151062012,11526,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_gpt2.csv,-12.821553230285645,12.821553230285645,0.26098016465107404
BERT,pos,POS,NLID,gride,CCONJ,12,18.59935188293457,18.182506561279297,19.00906181335449,6627,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv,GPT,gride,5.240556716918945,5.240556716918945,5.240556716918945,6627,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_gpt2.csv,-13.358795166015625,13.358795166015625,0.28176017905910494
BERT,pos,POS,NLID,gride,DET,12,22.93951797485352,22.51312255859375,23.39173698425293,16123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv,GPT,gride,2.403432130813598,2.403432130813598,2.403432130813598,16123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_gpt2.csv,-20.53608584403992,20.53608584403992,0.1047725646828438
BERT,pos,POS,NLID,gride,NOUN,12,26.87746810913086,26.486581802368164,27.50784492492676,33607,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv,GPT,gride,4.994335651397705,4.994335651397705,4.994335651397705,33607,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_gpt2.csv,-21.883132457733154,21.883132457733154,0.1858186802089822
BERT,pos,POS,NLID,gride,NUM,12,11.332108497619627,10.78965187072754,11.770716667175291,3675,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv,GPT,gride,3.0188920497894287,3.0188920497894287,3.0188920497894287,3675,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_gpt2.csv,-8.313216447830198,8.313216447830198,0.2664016189417498
BERT,pos,POS,NLID,gride,PRON,12,16.000938415527344,15.754015922546388,16.346553802490234,18255,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv,GPT,gride,2.1826722621917725,2.1826722621917725,2.1826722621917725,18255,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_gpt2.csv,-13.818266153335571,13.818266153335571,0.1364090158658259
BERT,pos,POS,NLID,gride,PROPN,12,16.900535583496094,16.06150245666504,17.771404266357422,11203,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv,GPT,gride,4.010976314544678,4.010976314544678,4.010976314544678,11203,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_gpt2.csv,-12.889559268951416,12.889559268951416,0.23732835534878094
BERT,pos,POS,NLID,gride,PUNCT,12,13.36451244354248,12.714741706848145,13.846234321594238,22123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv,GPT,gride,4.17047119140625,4.17047119140625,4.17047119140625,22123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_gpt2.csv,-9.19404125213623,9.19404125213623,0.31205561811731897
BERT,pos,POS,NLID,gride,SCONJ,12,13.892114639282228,13.511504173278809,14.219191551208496,3815,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv,GPT,gride,2.0146324634552,2.0146324634552,2.0146324634552,3815,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_gpt2.csv,-11.877482175827028,11.877482175827028,0.14501985592304983
BERT,pos,POS,NLID,gride,VERB,12,24.22352600097656,23.620040893554688,24.65118408203125,22095,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_bert-base-uncased.csv,GPT,gride,4.61342191696167,4.61342191696167,4.61342191696167,22095,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_gride_gpt2.csv,-19.61010408401489,19.61010408401489,0.1904521214944382
BERT,relation_type,Relation,IsoScore,iso,punct,12,0.0036281046923249,0.0035966311115771,0.0036581084132194,22123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,GPT,iso,0.0016702457796782,0.0016499652992933,0.0016834734706208,21787,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_iso_gpt2.csv,-0.0019578589126467002,0.0019578589126467002,0.46036317066911914
BERT,relation_type,Relation,IsoScore,iso,case,12,0.0272490661591291,0.0266461633145809,0.0278822183609008,16577,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,GPT,iso,0.0018737600184977,0.0018393592908978,0.0019191288156434,16041,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_iso_gpt2.csv,-0.025375306140631403,0.025375306140631403,0.06876419204809868
BERT,relation_type,Relation,IsoScore,iso,nsubj,12,0.011985688470304,0.0116418227553367,0.0123535767197608,15648,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,GPT,iso,0.0016763443127274,0.0016668154858052,0.0016861665062606,12331,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_iso_gpt2.csv,-0.010309344157576601,0.010309344157576601,0.13986216285203362
BERT,relation_type,Relation,IsoScore,iso,det,12,0.0151145365089178,0.0149483121931552,0.0153060583397746,15562,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,GPT,iso,0.0023924114648252,0.0023659910075366,0.0024160714820027,14417,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_iso_gpt2.csv,-0.0127221250440926,0.0127221250440926,0.15828546667068766
BERT,relation_type,Relation,IsoScore,iso,advmod,12,0.0223567150533199,0.0213301740586757,0.0235886964946985,10307,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,GPT,iso,0.0017659864388406,0.00174806418363,0.0017825885443016,9485,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_iso_gpt2.csv,-0.0205907286144793,0.0205907286144793,0.07899132026457334
BERT,relation_type,Relation,IsoScore,iso,root,12,0.0177029781043529,0.0165504608303308,0.0187613256275653,10046,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,GPT,iso,0.0018291196320205,0.0018009366467595,0.0018585538491606,8915,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_iso_gpt2.csv,-0.0158738584723324,0.0158738584723324,0.10332270769576034
BERT,relation_type,Relation,IsoScore,iso,obj,12,0.0325867272913455,0.0313582085072994,0.0335713066160678,9685,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,GPT,iso,0.0017660279991105,0.0017263881163671,0.0018037278205156,9661,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_iso_gpt2.csv,-0.030820699292235,0.030820699292235,0.05419470274879454
BERT,relation_type,Relation,IsoScore,iso,amod,12,0.033442698419094,0.0320531278848648,0.0344268009066581,9312,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,GPT,iso,0.0020504184067249,0.0020148807670921,0.0020856284536421,9076,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_iso_gpt2.csv,-0.0313922800123691,0.0313922800123691,0.0613113924310073
BERT,relation_type,Relation,IsoScore,iso,obl,12,0.0359580032527446,0.0349493660032749,0.0368771702051162,8743,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,GPT,iso,0.001666331780143,0.0016436029691249,0.001697190105915,8741,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_iso_gpt2.csv,-0.0342916714726016,0.0342916714726016,0.046341054269074644
BERT,relation_type,Relation,IsoScore,iso,conj,12,0.037707008421421,0.0367780663073062,0.0389893688261508,7557,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,GPT,iso,0.0016586689744144,0.0016343160532414,0.0016854160930961,7557,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_iso_gpt2.csv,-0.036048339447006604,0.036048339447006604,0.04398834709656058
BERT,relation_type,Relation,LID,lpca99,punct,12,581.9500122070312,579.0,584.5250244140625,22123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,79.6500015258789,67.8499984741211,88.57499694824219,21787,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_lpca99_gpt2.csv,-502.30001068115234,502.30001068115234,0.13686742822430437
BERT,relation_type,Relation,LID,lpca99,case,12,676.2999877929688,676.0,677.0,16577,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,218.1499938964844,201.0,235.5249938964844,16041,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_lpca99_gpt2.csv,-458.1499938964844,458.1499938964844,0.3225639477066873
BERT,relation_type,Relation,LID,lpca99,nsubj,12,664.25,663.4749755859375,665.0,15648,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,109.0500030517578,103.9499969482422,114.5250015258789,12331,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_lpca99_gpt2.csv,-555.1999969482422,555.1999969482422,0.1641701212672304
BERT,relation_type,Relation,LID,lpca99,det,12,669.9500122070312,669.0,671.0499877929688,15562,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,285.0,280.0,288.0,14417,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_lpca99_gpt2.csv,-384.95001220703125,384.95001220703125,0.42540487321004467
BERT,relation_type,Relation,LID,lpca99,advmod,12,672.0499877929688,671.0,673.0,10307,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,137.3000030517578,129.47500610351562,143.52499389648438,9485,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_lpca99_gpt2.csv,-534.7499847412109,534.7499847412109,0.20430028352899005
BERT,relation_type,Relation,LID,lpca99,root,12,669.3499755859375,668.0,670.0,10046,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,166.3000030517578,160.0,172.5749969482422,8915,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_lpca99_gpt2.csv,-503.0499725341797,503.0499725341797,0.24845000241642146
BERT,relation_type,Relation,LID,lpca99,obj,12,676.5499877929688,676.0,677.0,9685,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,192.6999969482422,179.75,202.5249938964844,9661,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_lpca99_gpt2.csv,-483.84999084472656,483.84999084472656,0.28482743392970156
BERT,relation_type,Relation,LID,lpca99,amod,12,675.4500122070312,675.0,676.0,9312,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,311.8999938964844,305.0,318.0,9076,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_lpca99_gpt2.csv,-363.5500183105469,363.5500183105469,0.46176621253932904
BERT,relation_type,Relation,LID,lpca99,obl,12,682.7999877929688,682.0,683.0,8743,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,156.64999389648438,146.0,167.5749969482422,8741,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_lpca99_gpt2.csv,-526.1499938964844,526.1499938964844,0.2294229594274423
BERT,relation_type,Relation,LID,lpca99,conj,12,681.7999877929688,681.0,682.5250244140625,7557,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,GPT,lpca99,174.1999969482422,159.4250030517578,184.5249938964844,7557,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_lpca99_gpt2.csv,-507.59999084472656,507.59999084472656,0.2555001467690532
BERT,relation_type,Relation,NLID,gride,punct,12,13.36451244354248,12.714740753173828,13.846235275268556,22123,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,GPT,gride,6.731788635253906,6.620049953460693,6.835573196411133,21787,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv,-6.632723808288574,6.632723808288574,0.5037062641597972
BERT,relation_type,Relation,NLID,gride,case,12,21.472768783569336,20.9438419342041,21.91558074951172,16577,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,GPT,gride,9.784708023071287,9.645089149475098,9.943531036376951,16041,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv,-11.688060760498049,11.688060760498049,0.45567984835557906
BERT,relation_type,Relation,NLID,gride,nsubj,12,17.638751983642578,17.245838165283203,18.19038200378418,15648,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,GPT,gride,7.455090999603271,7.232481002807617,7.579926013946533,12331,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv,-10.183660984039307,10.183660984039307,0.4226541087780361
BERT,relation_type,Relation,NLID,gride,det,12,23.05513572692871,22.46374893188477,23.75710105895996,15562,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,GPT,gride,8.886570930480957,8.735600471496582,9.014784812927246,14417,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv,-14.168564796447754,14.168564796447754,0.3854486495215607
BERT,relation_type,Relation,NLID,gride,advmod,12,17.6978759765625,17.257808685302734,18.12843894958496,10307,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,GPT,gride,7.882245063781738,7.747048377990723,8.02038860321045,9485,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv,-9.815630912780762,9.815630912780762,0.44537802582752223
BERT,relation_type,Relation,NLID,gride,root,12,21.552907943725582,20.7813777923584,22.28372001647949,10046,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,GPT,gride,8.481939315795898,8.26980972290039,8.722063064575195,8915,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv,-13.070968627929684,13.070968627929684,0.39354036763587324
BERT,relation_type,Relation,NLID,gride,obj,12,19.432376861572266,18.786062240600582,20.23723220825196,9685,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,GPT,gride,9.667577743530272,9.520808219909668,9.803375244140623,9661,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv,-9.764799118041994,9.764799118041994,0.4974984693019211
BERT,relation_type,Relation,NLID,gride,amod,12,21.801517486572266,21.30376434326172,22.34677696228028,9312,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,GPT,gride,10.862990379333496,10.7450532913208,10.957117080688477,9076,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv,-10.93852710723877,10.93852710723877,0.49826762683029296
BERT,relation_type,Relation,NLID,gride,obl,12,24.033031463623047,23.359474182128903,24.923927307128903,8743,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,GPT,gride,9.2031831741333,8.817523956298828,9.476481437683104,8741,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv,-14.829848289489746,14.829848289489746,0.3829389225434774
BERT,relation_type,Relation,NLID,gride,conj,12,27.72568702697754,26.892379760742188,28.563859939575195,7557,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,GPT,gride,9.108634948730469,8.977372169494629,9.236665725708008,7557,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_REL_GPT2_no_idx0/relation_bootstrap/relation_raw_gride_gpt2.csv,-18.61705207824707,18.61705207824707,0.3285269338814804
